cap-diameter,cap-shape,cap-color,does-bruise-or-bleed,gill-color,stem-height,stem-width,stem-color,has-ring,habitat,season
3.45,x,r,FALSE,g,5.99,6.86,n,TRUE,d,u
11.29,f,g,FALSE,u,8,20.02,b,FALSE,d,w
1.36,c,n,TRUE,p,6.54,1.03,n,FALSE,h,a
7.28,x,n,FALSE,y,6.85,13.05,n,FALSE,g,u
3.93,f,o,FALSE,y,6.16,5.64,n,FALSE,d,w
5.44,f,w,FALSE,k,4.77,13.05,w,TRUE,g,u
3.48,x,u,FALSE,u,7.35,4.74,w,FALSE,d,u
6.01,x,n,FALSE,p,4.37,13.49,w,TRUE,w,a
4.07,f,u,TRUE,p,4.97,6.46,n,FALSE,d,u
7.28,c,n,FALSE,f,5.29,18.54,n,FALSE,l,s
7.98,f,n,FALSE,w,6.08,11.35,n,FALSE,l,a
9.36,s,p,TRUE,o,5.4,17.13,w,FALSE,d,u
2.82,x,w,FALSE,w,3.41,5.51,w,FALSE,m,w
12.02,x,n,TRUE,w,12.59,17.07,w,TRUE,d,a
4.44,x,o,FALSE,w,6.31,5.76,o,FALSE,d,w
0.63,x,n,FALSE,p,3.7,0.92,k,FALSE,d,s
3.75,s,n,TRUE,p,4.08,6.3,g,FALSE,d,a
7.33,o,n,FALSE,y,1.21,13.85,y,FALSE,d,a
9.45,f,w,TRUE,g,8.77,16.34,w,TRUE,m,a
1,x,n,TRUE,p,6.05,1,n,FALSE,d,u
2.74,x,b,FALSE,w,5.84,4.35,w,FALSE,d,w
15.28,f,w,FALSE,w,28.3,19.76,n,TRUE,d,a
21.37,p,n,FALSE,w,20.52,91.91,n,FALSE,d,a
4.92,s,o,FALSE,y,3.09,6.09,o,FALSE,d,u
5.85,f,y,FALSE,f,3.96,9.61,y,FALSE,d,u
1.66,b,n,FALSE,n,4.73,1.56,n,FALSE,d,u
2.06,f,n,FALSE,p,5.47,2.87,n,FALSE,l,a
1.62,x,u,FALSE,u,5.28,3.79,w,FALSE,d,u
6.04,s,n,FALSE,w,4.75,7.91,w,FALSE,d,u
7.24,x,y,FALSE,w,6.49,17.84,w,FALSE,d,w
9.66,p,w,FALSE,p,16.24,11.79,w,TRUE,g,s
8.27,x,l,FALSE,w,6.9,16.4,w,FALSE,d,a
5.81,f,n,FALSE,n,4.66,12.26,w,TRUE,w,u
3.07,s,n,FALSE,f,6.34,7.03,o,FALSE,d,a
5.56,f,n,FALSE,g,4.89,8.24,w,FALSE,d,a
6.96,s,w,FALSE,p,3.34,8.12,w,FALSE,g,a
3.04,f,n,FALSE,g,4.81,2.87,n,FALSE,d,a
6.27,p,w,FALSE,p,6.03,11.33,w,TRUE,u,s
3.57,x,n,FALSE,n,5.28,10.85,n,FALSE,d,a
12,x,n,TRUE,y,8.56,23.21,n,FALSE,d,a
4.93,x,n,FALSE,n,5.68,11.51,e,FALSE,d,u
6.01,x,g,FALSE,n,6.03,5.54,w,TRUE,d,u
3.43,s,g,TRUE,p,4.37,5.77,n,FALSE,d,u
7.81,x,n,FALSE,w,7.12,16.64,w,FALSE,d,a
10.87,f,l,FALSE,u,7.63,20.34,u,FALSE,l,w
3,x,o,FALSE,o,4.35,6.69,e,FALSE,g,w
3.65,f,n,FALSE,k,5.54,6.21,w,FALSE,d,a
7.07,x,n,FALSE,n,4.84,3.97,g,TRUE,d,a
1.73,x,y,FALSE,w,7.13,2.06,y,FALSE,g,a
7.7,x,e,TRUE,y,6.13,11.91,y,FALSE,d,u
5.19,s,b,FALSE,b,5.15,11.39,w,FALSE,m,a
4.66,f,n,FALSE,g,3.78,6.57,w,FALSE,d,a
3.45,x,p,FALSE,o,3.56,6.07,e,FALSE,m,w
15.26,x,n,TRUE,w,10.82,18.32,w,TRUE,g,a
7.41,f,n,FALSE,y,9.7,13.49,n,FALSE,d,a
16.4,x,k,FALSE,y,6.79,22.42,w,FALSE,d,a
6.79,f,n,FALSE,w,5.92,9.95,n,FALSE,d,a
11.44,x,l,FALSE,w,7.89,15.63,w,FALSE,d,a
4.86,f,w,FALSE,g,6.95,4.55,w,FALSE,d,a
1.76,x,n,FALSE,k,5.2,2.64,w,FALSE,g,a
11.59,f,g,FALSE,p,8.84,23.96,u,FALSE,d,a
4.4,x,n,FALSE,n,7.11,12.96,e,FALSE,d,a
19.06,p,n,FALSE,y,18.63,76.66,n,FALSE,d,a
4.32,x,b,FALSE,b,5.45,12.53,w,FALSE,g,w
1.46,x,y,FALSE,w,6.65,2.06,y,FALSE,h,a
8.81,x,g,FALSE,w,8.47,14.63,g,FALSE,g,a
3.62,s,y,FALSE,f,6.05,7.71,o,FALSE,d,a
10.45,f,w,FALSE,y,2.57,17.78,w,FALSE,d,a
14.55,p,n,FALSE,w,13.87,78.96,n,FALSE,d,a
1.51,c,n,FALSE,g,4.79,1.27,g,FALSE,l,a
2.87,b,w,FALSE,w,3.78,2.38,y,FALSE,g,a
7.79,x,w,FALSE,n,5.22,13.21,w,TRUE,m,u
6.6,x,w,FALSE,w,6.41,13.14,w,TRUE,d,u
11,x,y,FALSE,w,7.6,18.21,w,FALSE,d,a
4.92,b,g,FALSE,w,5.06,8.8,g,FALSE,d,a
4.03,f,n,FALSE,p,6.77,4.47,n,FALSE,m,u
2.53,s,y,FALSE,f,5.84,6.87,o,FALSE,d,a
16.96,x,n,FALSE,n,14.68,33.84,w,FALSE,d,a
3.52,f,w,FALSE,w,3.21,5.84,w,FALSE,m,w
6.27,x,w,FALSE,w,6.25,13.42,w,TRUE,d,a
6.96,f,y,FALSE,f,6.56,15.72,y,FALSE,d,u
2.71,x,u,FALSE,u,7.43,5.26,w,FALSE,d,w
15.03,f,w,FALSE,w,21.82,17.16,n,TRUE,m,a
3.1,b,n,FALSE,n,6.4,2.88,w,FALSE,d,w
2.67,b,n,FALSE,k,6.86,3.39,w,FALSE,d,s
19.63,p,n,FALSE,w,25.79,19.47,n,TRUE,d,u
6.79,f,b,FALSE,w,8,10.95,n,FALSE,l,w
6.54,f,g,FALSE,p,5.41,17.6,u,FALSE,g,a
5.47,x,n,FALSE,n,5.95,5.38,n,TRUE,d,w
5.27,p,w,FALSE,n,4.37,11.5,w,TRUE,g,a
3.28,p,g,FALSE,f,3.25,16.73,n,FALSE,d,s
5.9,x,w,FALSE,w,6.03,12.82,w,TRUE,d,a
5.23,x,w,FALSE,k,5.31,12.46,w,TRUE,g,a
1.32,c,n,FALSE,w,5.24,1.27,g,FALSE,d,a
4.33,x,n,FALSE,o,6.59,7.6,w,FALSE,d,w
8.83,x,e,FALSE,w,7.27,24.53,n,TRUE,d,a
4.78,x,n,FALSE,y,5.99,11.18,y,FALSE,d,a
8.94,x,n,FALSE,w,5.52,9.23,w,FALSE,d,w
4.8,x,n,FALSE,w,8.19,10.82,w,TRUE,g,s
3.81,x,n,FALSE,w,7.5,7.11,w,TRUE,g,s
19.72,f,w,FALSE,w,28.25,21.92,n,TRUE,m,u
13.01,x,n,TRUE,y,8.03,22.45,n,FALSE,d,a
3.94,x,n,FALSE,y,4.63,10.29,y,FALSE,d,a
9.46,f,w,FALSE,w,9.56,11.61,w,FALSE,h,u
6.02,p,n,FALSE,f,5.71,19.87,n,FALSE,l,s
11.26,x,n,FALSE,w,4.77,19.31,w,FALSE,d,w
5.69,f,g,FALSE,g,6.25,3.14,n,FALSE,d,w
8.8,x,l,FALSE,w,8.36,22.82,w,FALSE,d,a
6.87,x,n,FALSE,p,6.6,10.28,n,FALSE,d,u
20.16,f,n,FALSE,w,29.16,23.17,n,TRUE,m,u
3.46,b,n,FALSE,w,4.94,2.88,y,FALSE,g,u
5.47,c,n,FALSE,w,13,12.58,w,FALSE,d,u
9.85,x,n,FALSE,w,7.39,10.12,w,FALSE,d,w
9.88,f,n,FALSE,w,6.24,25.08,n,TRUE,d,w
12.79,f,n,FALSE,w,10.46,14.5,w,TRUE,d,u
11.11,s,w,TRUE,p,6,25.52,w,FALSE,d,u
1.38,c,n,FALSE,g,4.81,1.39,g,FALSE,d,u
10.5,s,w,TRUE,w,5.44,22.93,w,FALSE,d,u
6.23,x,n,FALSE,n,5.23,12.03,w,TRUE,w,u
11.1,x,n,FALSE,n,12.33,10.92,y,TRUE,d,u
2.83,f,u,FALSE,n,3.44,3.64,w,FALSE,p,a
6.74,x,n,FALSE,y,5.34,11.52,n,FALSE,d,a
3.75,x,n,FALSE,o,5.86,6.92,w,FALSE,d,w
6.49,x,y,TRUE,y,5.67,12.9,e,FALSE,d,u
11.15,x,y,FALSE,n,6.97,21.43,p,FALSE,d,u
3.31,x,b,FALSE,u,6.53,5.03,w,FALSE,d,u
3.93,x,w,FALSE,w,8.04,9.03,n,TRUE,g,u
3.76,x,w,FALSE,w,3.92,6.09,w,FALSE,m,a
8.25,f,g,FALSE,y,2.36,15.02,w,FALSE,d,w
6.92,x,y,TRUE,y,7.75,16.23,w,FALSE,d,a
7.38,o,n,FALSE,w,4.19,19.64,n,FALSE,d,a
7.54,x,y,TRUE,y,7.13,14.6,y,FALSE,d,a
12.89,f,g,FALSE,w,9.21,24.96,w,FALSE,d,a
3.66,b,g,FALSE,k,10.03,2.67,g,FALSE,g,a
8.56,x,e,FALSE,w,8.94,21.31,w,FALSE,d,a
15.3,s,g,FALSE,w,8.66,25.69,w,FALSE,l,w
1.59,x,g,FALSE,k,5.7,2.64,w,FALSE,d,s
3.7,b,n,FALSE,n,7.83,5.47,w,TRUE,g,a
21.61,p,n,FALSE,y,18.13,69.39,n,FALSE,d,a
11.98,x,n,FALSE,w,7.91,26.69,n,TRUE,d,a
11.15,s,w,TRUE,p,6.2,25.33,w,FALSE,d,a
7.03,x,n,FALSE,w,6.07,14.97,w,FALSE,d,u
1.02,b,w,FALSE,g,3.14,1.57,w,FALSE,d,a
7.11,x,w,FALSE,p,4.11,12.02,w,TRUE,g,u
4.31,f,b,FALSE,y,4.58,3.09,n,FALSE,d,a
8.07,x,w,FALSE,w,3.59,10.17,w,FALSE,d,u
3.5,b,y,FALSE,r,6.94,7.36,y,TRUE,d,s
5.68,x,n,FALSE,n,6.3,11.85,e,FALSE,d,u
17.49,p,o,FALSE,n,15.52,33.65,w,FALSE,d,a
7.28,x,w,FALSE,p,3.6,7.94,w,FALSE,d,a
22.82,f,k,FALSE,y,8.63,26.55,w,FALSE,d,a
7.88,x,e,FALSE,w,6.66,16.45,w,FALSE,d,u
4.17,x,y,FALSE,o,4.63,9.79,w,FALSE,d,u
1.79,c,n,FALSE,w,5.21,1.78,g,FALSE,d,u
3.87,x,n,FALSE,w,8.14,8.82,w,TRUE,d,a
1.97,f,y,FALSE,y,7.97,2.92,y,FALSE,g,a
6.98,x,y,FALSE,w,6.74,16.2,w,FALSE,d,u
9.51,x,n,FALSE,w,7.07,9.53,n,FALSE,d,w
8.07,x,n,TRUE,n,8.45,17.75,n,TRUE,d,a
7.95,x,n,FALSE,y,6.48,12.14,n,FALSE,d,a
4.53,x,w,FALSE,r,6.32,7.25,w,FALSE,d,a
7.71,f,b,FALSE,b,4.64,18.32,w,TRUE,d,a
7.44,f,y,FALSE,w,6.44,17.04,g,FALSE,d,w
8.49,f,y,FALSE,w,7.93,14.72,n,TRUE,d,w
11.71,p,w,FALSE,p,27.23,12.76,w,TRUE,g,w
1.47,c,n,FALSE,g,4.82,1.42,g,FALSE,d,a
10.57,s,n,FALSE,n,5.63,22.57,n,FALSE,d,w
3.56,x,n,FALSE,o,5.87,6.27,o,FALSE,d,a
13.98,x,n,TRUE,w,9.91,17.22,w,TRUE,g,u
6.99,x,n,FALSE,n,6.61,5.62,w,TRUE,d,w
5.6,x,n,FALSE,p,3.56,11.96,w,TRUE,w,u
2.98,b,n,FALSE,k,6.13,3.19,w,FALSE,d,u
5.62,b,g,FALSE,g,6.12,3.36,g,FALSE,d,s
2.09,b,w,FALSE,n,5.84,3.51,n,FALSE,d,a
6.71,x,y,FALSE,y,8.5,14.61,y,TRUE,d,u
7.16,x,n,FALSE,y,6.65,11.73,n,FALSE,d,a
7.61,f,k,FALSE,g,5.69,10.32,g,FALSE,d,a
8.25,f,n,FALSE,n,5.99,14.3,w,TRUE,w,u
8.92,p,n,TRUE,p,9.1,17.05,w,TRUE,l,a
17.48,x,o,FALSE,n,13.64,34.12,w,FALSE,d,a
4.17,f,n,FALSE,o,6.33,7.55,w,FALSE,d,a
6.38,x,y,TRUE,y,5.95,12.8,y,FALSE,d,u
3.52,f,u,FALSE,w,4.56,7.26,w,FALSE,d,u
3.95,x,l,FALSE,r,4.4,6.71,r,FALSE,d,a
1.62,c,n,FALSE,w,5.05,1.65,g,FALSE,d,u
6.4,f,g,FALSE,g,5.65,10.08,g,FALSE,d,u
6.56,o,n,FALSE,w,4.85,21.44,n,FALSE,d,u
6.27,s,o,FALSE,o,6.28,12.33,w,FALSE,m,w
7.89,x,n,TRUE,g,12.86,28.54,w,FALSE,d,u
5.31,c,n,FALSE,w,12.4,12.42,w,FALSE,d,u
12.29,x,n,TRUE,y,8.27,22.73,n,FALSE,d,a
4.13,x,y,FALSE,w,6.1,3.82,y,TRUE,d,u
9.31,x,y,FALSE,w,7.38,16.67,w,FALSE,d,u
5.92,x,n,TRUE,w,6.07,16.38,n,FALSE,d,u
5.8,x,n,FALSE,p,4.89,9.1,n,FALSE,d,u
6.1,x,b,FALSE,b,5.92,12.69,w,FALSE,g,a
2.69,s,w,FALSE,p,3.84,2.36,w,FALSE,g,a
3.5,s,g,TRUE,p,5.02,6.82,n,FALSE,d,u
6.35,s,n,FALSE,w,4.64,8.57,w,FALSE,h,u
9.1,x,y,TRUE,y,8.9,16.74,w,FALSE,d,u
5.84,c,n,FALSE,w,11.82,13.1,w,FALSE,d,a
18.38,p,w,FALSE,w,22.73,17.63,n,TRUE,m,a
5.35,x,y,TRUE,y,8.01,14.64,y,FALSE,d,a
3.72,x,o,FALSE,y,6.06,7.03,o,FALSE,g,u
9.79,x,n,TRUE,y,7.15,17.7,n,TRUE,d,u
12.85,f,n,FALSE,b,8.59,20.21,b,FALSE,l,w
7.07,x,n,FALSE,w,5.41,9.98,n,FALSE,d,u
3.49,b,w,FALSE,w,4.33,2.69,y,FALSE,g,u
20.74,f,n,FALSE,w,28.75,22.82,n,TRUE,m,u
7.47,x,e,TRUE,y,5.55,12.01,e,FALSE,d,u
5.14,x,r,FALSE,r,6.22,6.96,l,FALSE,l,u
9.43,p,n,TRUE,p,8.86,16.49,w,TRUE,l,a
3.33,x,n,FALSE,e,4.12,10.14,y,FALSE,d,a
17.74,x,n,FALSE,w,14.94,77.13,n,FALSE,d,a
12.2,x,w,TRUE,n,11.74,17.64,w,TRUE,m,a
6.12,s,n,FALSE,w,5.53,8.55,w,FALSE,d,u
7.41,x,y,TRUE,y,8.01,13.83,w,FALSE,d,u
7.54,s,n,FALSE,w,3.44,19.41,n,FALSE,d,u
9.94,x,y,FALSE,y,8.4,16.44,y,TRUE,d,a
7.34,x,u,FALSE,w,4.18,13.55,w,FALSE,d,a
5.87,x,n,TRUE,w,10.94,18.09,w,TRUE,d,a
9.94,x,n,TRUE,y,8.21,17.42,n,TRUE,d,a
8.23,f,w,FALSE,w,15.25,12.1,w,TRUE,u,a
6.19,b,k,FALSE,g,4.82,9.64,g,FALSE,d,a
10.6,f,n,FALSE,w,6.83,21.31,w,FALSE,l,w
13.38,s,k,FALSE,y,6.49,17.15,w,FALSE,d,a
9.99,s,o,TRUE,o,6.07,17.5,w,FALSE,d,a
7.31,o,n,FALSE,w,4.67,22.79,n,FALSE,d,u
9.16,x,y,FALSE,y,8.15,16.06,y,TRUE,d,a
8.21,x,n,FALSE,y,8.12,12.92,n,FALSE,d,u
11.22,x,n,FALSE,w,9.16,15.11,n,TRUE,d,a
11.04,x,n,TRUE,e,8.65,26.19,u,FALSE,d,u
0.65,x,n,TRUE,p,4.73,0.94,n,FALSE,h,u
4.21,x,n,FALSE,w,8.06,9.55,w,TRUE,g,s
2.77,x,y,FALSE,y,2.77,6.66,w,FALSE,d,a
3.64,x,p,FALSE,o,4.21,6.32,e,FALSE,g,u
4.15,x,y,FALSE,o,4.61,10.29,w,FALSE,d,a
7.42,p,n,FALSE,w,6.15,12.49,w,FALSE,d,u
6.55,s,w,TRUE,o,4.26,16.6,w,FALSE,d,u
8.02,x,n,TRUE,y,7.97,17.22,y,FALSE,d,u
9.75,x,y,FALSE,w,9.36,15.13,n,TRUE,d,w
1.43,x,n,FALSE,w,5.01,1.37,y,FALSE,h,u
2.15,f,n,FALSE,n,4.6,5.27,w,FALSE,d,u
8.18,s,n,FALSE,g,6.11,21.79,u,FALSE,g,a
1.9,b,n,FALSE,g,5.32,1.87,g,FALSE,d,u
3.55,x,n,FALSE,n,5.33,10.9,y,FALSE,d,a
5.22,s,n,FALSE,w,3.77,7.07,w,FALSE,l,u
10.29,f,n,TRUE,w,9.67,19.22,w,TRUE,d,u
5.6,x,o,FALSE,y,7.95,7.24,o,FALSE,d,s
5.84,x,y,FALSE,w,5.63,15.73,w,FALSE,d,u
7.15,x,n,FALSE,w,12.83,13.82,n,FALSE,d,a
47.35,o,y,FALSE,y,5.9,36.59,n,FALSE,d,u
6.89,f,n,FALSE,p,5.39,13.56,w,TRUE,w,u
8.72,x,n,TRUE,g,13.08,28.23,w,FALSE,d,a
8.91,x,n,FALSE,p,7.72,9.68,n,FALSE,d,w
4.07,x,l,FALSE,r,5.34,7.49,l,FALSE,l,u
8.47,f,g,FALSE,g,7.89,20.58,u,FALSE,g,a
10.29,p,n,TRUE,p,9.06,17.5,w,TRUE,d,a
6.28,x,w,FALSE,p,5.41,13.79,w,TRUE,m,u
9.78,x,n,FALSE,y,5.86,12.36,n,FALSE,d,u
4.94,x,n,FALSE,w,11.73,12.21,w,FALSE,d,u
4.45,b,g,FALSE,w,3.4,7.68,g,FALSE,d,a
2.96,x,p,FALSE,g,2.33,11.04,y,FALSE,d,a
4.89,f,n,FALSE,n,3.71,11.92,w,TRUE,w,u
7.65,x,e,FALSE,w,5.69,17.58,w,FALSE,d,a
10.35,f,g,FALSE,u,6.9,19.25,u,FALSE,d,a
11.86,x,l,FALSE,w,7.7,19.43,w,FALSE,d,a
6.34,x,y,FALSE,y,6.63,13.12,y,TRUE,d,u
3.82,b,w,FALSE,w,4.77,3.01,y,FALSE,g,u
3.83,f,u,FALSE,w,4.79,7.49,y,FALSE,d,u
10.02,f,w,FALSE,k,20.41,12.72,w,TRUE,u,s
8.32,x,y,FALSE,f,5.2,18.39,y,FALSE,d,a
1.9,c,n,FALSE,g,4.9,1.43,g,FALSE,d,u
14.37,x,n,TRUE,w,9.81,18,w,TRUE,g,a
7.17,x,e,FALSE,w,5.25,17.49,w,FALSE,d,u
1.71,c,n,FALSE,g,5.06,1.52,g,FALSE,d,a
5.34,x,n,FALSE,w,11.38,12.42,n,FALSE,d,a
6.04,x,w,FALSE,r,4.03,13.01,y,FALSE,d,a
2.5,x,e,FALSE,p,5.36,2.21,w,FALSE,d,u
54.03,o,y,FALSE,y,5.68,27.91,k,FALSE,d,u
7.04,x,y,FALSE,w,6.17,13.84,w,TRUE,d,u
0.84,p,g,FALSE,g,2.82,1.35,w,FALSE,d,a
4.69,x,n,FALSE,n,8.36,9.56,n,TRUE,g,u
7.87,f,b,FALSE,b,4.7,19.63,w,TRUE,d,a
6.92,x,e,TRUE,r,5.53,13.89,e,FALSE,d,u
21.61,p,e,FALSE,n,18.29,37.71,w,FALSE,d,a
10.98,s,w,TRUE,o,6.6,17.86,w,FALSE,d,u
4.35,x,r,FALSE,r,5.25,7.09,w,FALSE,l,a
4.39,x,w,FALSE,p,3.82,11.44,w,TRUE,m,a
2.95,o,n,FALSE,f,6,34.65,n,FALSE,l,u
6.62,x,y,FALSE,w,5.68,12.26,w,TRUE,d,a
5.19,s,n,FALSE,w,4.55,7.54,w,FALSE,l,a
2.08,c,u,FALSE,n,3.03,3.38,w,FALSE,d,a
4.4,x,l,FALSE,r,5.86,7.67,l,FALSE,l,u
3.92,x,n,FALSE,o,5.75,7.95,w,FALSE,d,a
7.03,f,o,FALSE,n,9.11,11.8,n,FALSE,d,a
14.03,x,w,TRUE,g,10.24,18.9,w,TRUE,m,u
5.3,c,n,FALSE,w,10.19,11.35,n,FALSE,d,u
7.5,f,o,FALSE,n,8.98,12.65,o,FALSE,d,a
3.31,f,w,FALSE,w,3.6,5.96,w,FALSE,m,a
4.05,x,n,FALSE,o,6.33,7.44,w,FALSE,d,w
12.17,s,w,TRUE,y,6.19,24.31,w,FALSE,d,a
3.28,x,p,FALSE,o,4.37,6.49,o,FALSE,g,u
3.16,f,n,FALSE,g,4.88,3.18,g,FALSE,d,a
11.9,x,n,TRUE,y,8.87,22.65,n,FALSE,d,a
2.86,f,n,FALSE,p,7.91,3.74,n,FALSE,h,u
10.42,f,b,FALSE,y,2.69,18.29,w,FALSE,d,w
3.24,x,n,FALSE,n,4.34,9.62,y,FALSE,d,a
7.28,x,n,TRUE,r,6.41,12.1,y,FALSE,d,u
5.46,x,y,FALSE,w,5.8,11.54,y,TRUE,d,a
9.85,f,w,FALSE,k,23.73,12.74,w,TRUE,u,a
7.47,x,w,FALSE,w,6.2,29.9,w,FALSE,m,s
11.97,x,n,TRUE,y,9.94,22.2,n,FALSE,d,u
10.99,f,e,FALSE,w,7.8,27.66,n,TRUE,d,a
10.03,x,n,TRUE,p,9.05,16.32,w,TRUE,l,a
5.06,x,y,TRUE,y,7.2,12.48,w,FALSE,d,u
4.77,s,o,FALSE,o,3.57,5.83,y,FALSE,h,u
3.26,b,w,FALSE,w,4.67,2.97,y,FALSE,g,a
11.92,x,y,TRUE,e,9.55,28.66,u,FALSE,d,a
5.61,x,w,FALSE,w,8.45,10.08,n,TRUE,g,s
4.66,s,n,FALSE,f,7.06,54.85,n,FALSE,l,u
3.51,s,n,FALSE,f,6.44,6.74,o,FALSE,d,a
9.49,x,n,FALSE,w,7.05,9.94,n,FALSE,d,u
7.3,x,n,TRUE,g,11.5,24.39,w,FALSE,d,u
10.29,x,e,FALSE,w,7.72,26.58,n,TRUE,d,a
5.91,f,k,FALSE,w,4.39,8.87,g,FALSE,d,a
12.98,s,r,TRUE,n,6.31,16.48,n,FALSE,h,u
12.21,p,n,FALSE,w,14.75,63.29,n,FALSE,d,a
4.82,c,g,FALSE,f,5.61,20.87,n,FALSE,d,s
7.28,x,g,TRUE,g,10.21,22.38,w,FALSE,d,u
6.07,s,w,TRUE,o,6.87,18.54,w,FALSE,d,u
2.78,s,n,FALSE,p,8.84,4.53,n,FALSE,h,a
8.27,f,w,FALSE,w,9.44,11.27,w,FALSE,h,a
15.08,s,g,FALSE,w,7.16,24.99,w,FALSE,d,a
2.28,c,y,FALSE,y,8.57,3.39,y,FALSE,g,u
5.59,x,w,FALSE,p,3.67,9.49,w,FALSE,g,u
7.3,p,w,FALSE,k,4.96,11.37,w,TRUE,m,a
5.03,x,w,FALSE,w,7.82,10.08,n,TRUE,d,u
18.57,x,n,FALSE,w,17.77,76.78,n,FALSE,d,u
7,f,y,FALSE,f,5.35,12.18,y,FALSE,d,u
7.69,p,w,FALSE,k,16.77,11.73,w,TRUE,g,w
5.07,x,y,FALSE,f,4.69,12.21,y,FALSE,d,u
3.5,b,n,FALSE,w,4.71,2.61,y,FALSE,g,a
13.16,x,n,TRUE,w,8.7,16.59,w,TRUE,d,u
7.71,f,n,FALSE,w,6.3,10.74,w,FALSE,l,a
4.17,x,n,FALSE,n,5.52,10.42,n,FALSE,d,a
4.71,p,g,FALSE,f,5.23,20.81,n,FALSE,l,s
1.85,x,u,FALSE,u,6.03,4.81,w,FALSE,d,a
6.23,c,n,FALSE,w,12.44,12.83,w,FALSE,d,a
3.4,f,n,FALSE,n,5.87,5.71,w,FALSE,d,a
5.64,x,n,FALSE,p,5.12,13.06,w,TRUE,w,u
13.05,p,n,TRUE,g,10.11,17.76,w,TRUE,m,u
4.12,s,n,FALSE,w,3.36,6.57,w,FALSE,h,a
5.03,s,n,FALSE,f,6.87,50.31,n,FALSE,d,u
5.25,s,n,FALSE,f,7.16,44.9,n,FALSE,l,u
3.47,x,n,FALSE,e,4.1,10.14,n,FALSE,d,a
7.39,f,b,FALSE,b,4.08,15.41,w,TRUE,d,a
4.7,x,o,FALSE,n,7.12,13.57,e,FALSE,d,a
11.82,f,b,FALSE,b,5.44,23.52,w,TRUE,d,a
9.44,x,n,TRUE,y,8.63,17.51,n,TRUE,d,a
6.06,x,n,FALSE,w,7.25,10.37,n,FALSE,l,a
3.86,x,n,FALSE,o,5.53,7.44,o,FALSE,d,w
11.86,x,n,FALSE,w,13.69,60.73,n,FALSE,d,a
6.29,b,g,FALSE,w,4.76,9.94,g,FALSE,d,a
0.75,x,y,FALSE,y,3.64,0.84,w,FALSE,d,u
11.5,x,y,FALSE,w,9.23,13.5,n,TRUE,d,a
7.53,x,g,TRUE,g,12.06,25.8,w,FALSE,d,u
6.82,f,p,FALSE,w,5.94,15.14,w,FALSE,d,a
5.44,f,n,FALSE,y,4.26,7.71,w,FALSE,d,u
10.51,x,n,TRUE,y,8.39,21.89,n,FALSE,d,u
2.4,x,n,FALSE,n,5.36,7.6,w,TRUE,d,u
8.8,f,y,FALSE,n,6.94,13.77,w,FALSE,d,a
50.83,o,y,FALSE,y,5.31,30.57,k,FALSE,d,s
10.7,f,b,FALSE,w,2.59,16.44,w,FALSE,d,w
7.46,x,n,FALSE,n,4.29,12.22,w,TRUE,w,u
4.07,f,n,FALSE,k,6.27,6.63,w,FALSE,d,a
8.38,p,g,FALSE,w,7.67,14.7,g,FALSE,g,a
7.23,f,g,FALSE,u,6.22,15.54,b,FALSE,d,a
3.84,b,n,FALSE,w,4.59,3.41,y,FALSE,g,a
1.64,x,y,FALSE,n,1.84,2.62,n,FALSE,d,a
3.35,b,n,FALSE,k,7.18,4,w,FALSE,d,s
6.5,f,g,FALSE,g,5.38,10.78,w,FALSE,d,a
9.68,p,n,TRUE,p,9.17,17.37,w,TRUE,d,a
8.12,x,g,FALSE,w,6.9,14.57,w,FALSE,d,u
4.28,x,y,FALSE,o,4.18,8,w,FALSE,d,a
5.55,p,n,FALSE,f,5.41,20.27,n,FALSE,d,s
12.85,f,n,TRUE,w,10.92,15.67,w,TRUE,d,a
8.56,x,p,FALSE,w,7.22,15.94,w,FALSE,d,a
5.28,s,b,FALSE,b,5.1,11.43,w,FALSE,d,w
4,x,y,FALSE,y,4.77,9.4,w,FALSE,d,u
6.09,x,w,FALSE,w,5.82,12.82,y,TRUE,d,a
9.77,x,y,FALSE,w,5.72,23.46,n,TRUE,d,w
4.67,o,n,FALSE,w,0,0,f,FALSE,d,a
3.21,x,w,FALSE,w,3.28,5.81,w,FALSE,g,a
9.9,x,n,TRUE,p,8.45,17.26,w,TRUE,d,a
1.44,f,g,FALSE,k,4.94,2.43,w,FALSE,g,u
10.98,f,w,FALSE,w,9.21,35.25,w,FALSE,d,s
5.95,f,u,FALSE,w,4.94,15.85,w,FALSE,d,u
3.74,x,n,FALSE,n,5.39,6.8,w,TRUE,d,a
11.27,f,n,FALSE,b,8.63,22.79,b,FALSE,d,a
8.7,f,n,FALSE,w,7.26,18.19,w,FALSE,d,u
9,f,k,FALSE,w,4.64,14.56,w,FALSE,d,u
6.81,x,n,FALSE,w,6.58,7.08,n,TRUE,d,u
12.27,f,w,FALSE,k,18.89,12.24,w,TRUE,g,s
13.25,x,g,FALSE,w,9.46,26.66,w,FALSE,l,w
9.7,x,n,TRUE,y,6.99,17.93,n,TRUE,d,a
4.75,x,p,FALSE,r,3.63,11.65,y,FALSE,d,a
9.15,x,n,FALSE,w,8.96,21.84,w,FALSE,d,a
1.35,f,n,FALSE,k,4.55,2.3,w,FALSE,d,a
2.78,s,n,TRUE,p,4.12,5.34,n,FALSE,d,a
11.01,p,n,TRUE,p,9.26,18.67,w,TRUE,d,a
